Rank,Name,Symbol,Price,Market Cap,FDV,24h Change (%),7 Days Change (%),1h Change (%),Volume ($)
31,Bittensor,TAO,$500.61,"$3,702,400,417",10533825563.0,8.5,-4.853,-1.594,193866623.0
,Dynachain,DYNA,$0.3935,,,3.2,-13.577,8.451,192898097.0
301,SKALE,SKL,$0.03701,"$205,609,364",,1.3,-3.834,-1.221,191965086.0
,Dynasty Coin,DNY,$0.9352,,,0.2,-1.517,-0.083,191722629.0
,Neopin,NPT,$0.1917,,,1.4,-10.258,-0.594,191717466.0
302,michi,$MICHI,$0.3434,"$191,548,180",,23.5,35.554,1.553,191548180.0
,RetaFi,RTK,$0.9495,,,1.0,24.356,-0.132,191306927.0
,Fautor,FTR,$0.08183,,,11.7,230.683,-26.079,190881820.0
303,Flux,FLUX,$0.5076,"$223,609,597",,3.9,-2.95,-1.384,190054707.0
307,Qubic,QUBIC,"$2,058,168","$188,730,376",,1.2,2.862,-1.002,185942107.0
,Destra Network,DSYNC,$0.1854,,,14.1,6.123,-1.381,185353347.0
212,Ether.fi,ETHFI,$1.55,"$322,612,445",1554417241.0,5.5,-1.656,-0.694,184499417.0
39,Stacks,STX,$1.79,"$2,689,080,729",2689080729.0,3.8,1.142,-1.703,183890122.0
309,Hamster Kombat,HMSTR,$0.002847,"$284,639,158",,0.5,-17.622,-1.076,183236458.0
310,Sun Token,SUN,$0.01863,"$370,705,968",,0.5,6.265,-0.892,182967159.0
311,SPACE ID,ID,$0.4226,"$845,956,550",,2.1,7.057,-0.877,182403254.0
313,Biconomy,BICO,$0.2019,"$201,871,252",,8.4,1.799,-1.302,179850953.0
314,Blast,BLAST,$0.008249,"$824,680,127",,0.1,-4.76,-1.318,178592395.0
,Kitty Run,KTR,$0.05576,,,0.3,0.735,0.407,178434060.0
,ADIL Chain,ADIL,$0.176,,,,,,176004693.0
,WeBuy,WE,$0.06882,,,7.6,-9.433,0.754,172054765.0
316,GHO,GHO,$0.9961,"$171,569,392",,0.4,-0.49,-0.517,171569392.0
319,Arbitrum Bridged USDC (Arbitrum),USDC.E,$0.9975,"$171,194,566",,0.3,-0.194,-0.27,171194566.0
318,COTI,COTI,$0.09522,"$190,880,339",,0.6,-3.53,-1.92,171058277.0
320,Mythos,MYTH,$0.2282,"$228,433,675",,0.9,8.051,-0.819,167887083.0
322,Ontology,ONT,$0.1841,"$184,132,995",,0.9,-2.697,-0.634,167137125.0
,Reform DAO,RFRM,$0.1669,,,0.9,-3.005,0.147,166214854.0
357,Pixels,PIXEL,$0.19,"$146,504,633",950043556.0,23.2,11.864,1.504,165422116.0
,Race Kingdom,ATOZ,$0.0447,,,0.5,9.471,-0.165,165378611.0
324,Kadena,KDA,$0.5593,"$560,779,324",,0.2,1.042,-1.336,164554477.0
59,Cosmos Hub,ATOM,$4.42,"$1,728,701,337",1729770648.0,1.6,-4.135,-1.182,164017450.0
326,Alchemix USD,ALUSD,$0.9841,"$163,879,133",,0.7,-0.65,-0.019,163879133.0
102,Pendle,PENDLE,$5.11,"$823,382,451",1321768605.0,0.4,8.295,-1.358,162013781.0
,Ecoreal Estate,ECOREAL,$0.1616,,,0.3,0.379,0.004,161582784.0
,ZND Token,ZND,$0.2293,,,3.9,,-0.54,160489444.0
330,Radix,XRD,$0.01513,"$196,431,191",,3.0,-4.438,-0.828,160115694.0
331,Xai,XAI,$0.2191,"$291,742,365",,8.3,1.45,-0.068,160092344.0
,SAKURA UNITED PLATFORM,SUP,$0.1725,,,0.4,-1.931,0.189,159918281.0
,Vow,VOW,$0.1404,,,3.0,-23.723,-0.691,158501321.0
333,Solar,SXP,$0.2555,"$159,022,228",,0.0,5.204,-0.203,157640402.0
62,Popcat,POPCAT,$1.65,"$1,621,297,615",1621297615.0,3.3,20.711,-2.055,157043245.0
334,Audius,AUDIO,$0.1229,"$156,408,813",,0.3,-6.293,-0.766,156408813.0
,BinaryX,BNX,$0.629,,,0.4,-10.746,-1.113,155869274.0
336,Loopring,LRC,$0.1248,"$171,831,277",,0.4,-1.503,-0.961,155836998.0
79,Maker,MKR,"$1,226.15","$1,069,058,705",1106314602.0,10.3,4.967,-0.781,154817548.0
337,Gomining Token,GOMINING,$0.3721,"$154,587,092",,2.7,-10.154,-1.377,154587092.0
338,SwissBorg,BORG,$0.1574,"$154,202,428",,3.7,4.179,-0.415,154202428.0
339,Clearpool,CPOOL,$0.2195,"$218,963,690",,3.1,33.565,1.095,154089259.0
343,Venom,VENOM,$0.0819,"$594,069,705",,0.5,-5.626,-0.435,153909901.0
342,Harmony,ONE,$0.01245,"$164,127,115",,1.3,-5.891,-1.437,153515294.0
344,Ocean Protocol,OCEAN,$0.5611,"$577,120,395",,2.5,-1.488,-0.762,153497334.0
346,Elixir deUSD,DEUSD,$0.9979,"$153,280,761",,0.2,0.066,-0.143,153280761.0
340,Rollbit Coin,RLB,$0.06418,"$153,225,234",,2.0,-8.866,-0.394,153222014.0
345,Degen (Base),DEGEN,$0.008945,"$332,178,794",,10.4,9.939,-2.727,153039218.0
,MetaQ,METAQ,$0.1524,,,2.9,10.4,2.868,152306976.0
348,NEM,XEM,$0.01668,"$150,722,776",,0.6,-4.364,-1.269,150722776.0
349,Creditcoin,CTC,$0.3933,"$236,468,633",,2.3,-1.038,-1.111,150585467.0
341,PUPS•WORLD•PEACE,PUPS,$0.1502,"$149,905,437",,7.5,50.964,-2.866,149905437.0
350,Centrifuge,CFG,$0.2992,"$165,095,232",,2.3,-1.139,0.395,149688535.0
352,Moonbeam,GLMR,$0.1628,"$186,350,476",,0.3,-0.395,-0.788,149126158.0
355,Sundog,SUNDOG,$0.1472,"$148,407,006",,4.8,-26.435,-2.431,148407006.0
354,Merlin Chain,MERL,$0.3025,"$638,647,281",,2.7,2.995,-1.806,148250578.0
,Suzuverse,SGT,$0.5927,,,1.3,2.854,-0.334,148166688.0
356,Hivemapper,HONEY,$0.05334,"$339,939,336",,7.5,-0.019,-1.088,145488679.0
359,Scroll,SCR,$0.7615,"$761,486,824",,1.0,-18.794,-1.527,144682497.0
358,Humans.ai,HEART,$0.02288,"$178,430,499",,6.7,20.851,-2.623,144588335.0
35,Ethereum Classic,ETC,$19.53,"$2,921,394,521",4121512442.0,1.7,4.5,-0.793,144147545.0
,Bloktopia,BLOK,$0.0007149,,,0.1,5.541,-0.329,142869369.0
,MAX,MAX,$0.2849,,,0.0,-4.857,-0.225,142462159.0
360,H2O Dao,H2O,$0.172,"$172,004,625",,0.3,8.542,-0.576,141903816.0
361,Chromia,CHR,$0.171,"$141,702,442",,1.4,-3.293,-1.432,141702442.0
362,Across Protocol,ACX,$0.3287,"$329,919,244",,0.4,10.409,-0.637,141358124.0
,Project Ailey,ALE,$0.1411,,,9.6,-16.951,0.097,141088476.0
,Simit,SIMIT,$0.141,,,0.3,17.745,-0.041,141042459.0
13,Wrapped stETH,WSTETH,"$3,186.90","$11,365,293,377",11365293377.0,2.0,5.101,-0.554,140681352.0
363,Sushi,SUSHI,$0.7273,"$202,515,128",,1.9,2.514,0.177,140576264.0
365,Zignaly,ZIG,$0.09858,"$193,021,218",,1.5,1.419,-0.183,139389277.0
367,ICON,ICX,$0.1344,"$139,921,907",,1.4,-1.893,-0.689,138291040.0
55,Injective,INJ,$19.70,"$1,930,580,553",1975478835.0,1.7,-2.235,-0.923,137304636.0
369,Blox,CDT,$0.2027,"$202,708,870",,3.0,7.975,-3.175,136743184.0
370,Ozone Chain,OZO,$0.2263,"$226,256,917",,1.1,0.282,-0.613,136632774.0
372,ANDY ETH,ANDY,$0.0001356,"$135,623,486",,0.3,7.788,-2.728,135623486.0
,Locus Chain,LOCUS,$0.0192,,,2.9,-8.572,-0.04,134426948.0
388,Ecoin,ECOIN,$0.0002914,"$291,407,274",,,,,134374228.0
375,Kamino,KMNO,$0.09907,"$991,357,887",,0.9,-1.37,-0.925,133833315.0
376,VeThor,VTHO,$0.001625,"$133,656,253",,1.9,-6.012,-0.678,133651248.0
378,TerraClassicUSD,USTC,$0.02268,"$185,230,597",,2.2,1.886,-0.914,132606669.0
,HIRO,HRT,$0.1195,,,13.4,-47.495,-3.461,131805338.0
380,Lisk,LSK,$0.8111,"$324,950,093",,0.5,-0.32,-1.033,131629487.0
,Sowaka,SWK,$0.4202,,,7.8,4.445,-0.968,131593230.0
381,Open Campus,EDU,$0.502,"$503,026,010",,0.5,-8.269,-1.155,130839162.0
382,DeepBook,DEEP,$0.05201,"$521,330,273",,4.9,-12.54,-4.939,130332568.0
384,Cronos Bridged USDC (Cronos),USDC,$0.9927,"$128,483,505",,0.6,-0.521,-0.814,128483505.0
52,Render,RENDER,$5.01,"$1,970,556,869",2672299724.0,0.4,-1.481,-1.3,127636045.0
,IVEX,IVEX,$0.2127,,,8.5,-26.28,-1.107,127635295.0
82,Lido DAO,LDO,$1.14,"$1,026,286,485",1145762508.0,6.0,4.209,-0.643,127304131.0
383,RETARDIO,RETARDIO,$0.1271,"$127,014,150",,8.5,14.947,-0.845,127014150.0
,Epic Ballad Coin,EBC,$0.09251,,,2.0,,-1.159,126736872.0
288,io.net,IO,$1.76,"$213,647,572",1420920736.0,0.5,-2.639,-2.17,125278556.0
,Symbol,XYM,$0.0138,,,0.7,0.377,-0.36,124181903.0
,BCREPE,BCRE,$0.4136,,,31.6,75.965,-0.555,124086196.0
224,Jito,JTO,$2.33,"$299,730,340",2333526219.0,4.3,9.495,-1.591,123853256.0
,CSR,CSR,$0.01236,,,5.6,-14.397,-5.06,123592008.0
391,Synapse,SYN,$0.5623,"$140,594,881",,4.5,-0.076,-1.033,123198530.0
,PAPA Trump,PPT,$0.001226,,,1.9,11.165,-0.088,122626493.0
,SGE,SGE,$0.1016,,,1.4,-0.34,-0.711,121849704.0
393,Hoppy,HOPPY,$0.0002884,"$120,515,173",,19.8,24.863,3.575,120515173.0
,REAL-TOK,RLTO,$0.05997,,,9.3,-19.658,1.777,119936452.0
,Tara Coin,TARA,$0.103,,,,,,119841929.0
,Bitci PEPE,BEPE,$0.01198,,,2.9,-3.491,-0.359,119762945.0
400,MMX,MMX,$0.7992,"$399,753,088",,3.0,18.807,-2.567,119577960.0
399,JOE,JOE,$0.3201,"$160,242,409",,0.6,-0.736,-1.054,119283119.0
103,Raydium,RAY,$3.01,"$796,546,838",1675510523.0,5.9,12.851,-2.834,119217703.0
402,Smooth Love Potion,SLP,$0.00288,"$118,790,552",,2.7,4.557,-0.751,118790552.0
401,BounceBit,BB,$0.2894,"$607,828,706",,0.8,-7.867,-1.719,118526598.0
403,IQ,IQ,$0.006193,"$118,138,247",,0.1,-0.489,-0.733,118138247.0
405,Drift Protocol,DRIFT,$0.4832,"$484,722,043",,7.4,-12.441,-1.743,117908241.0
,Intelly,INTL,$0.1176,,,1.4,-34.725,0.03,117634404.0
395,MUMU THE BULL,MUMU,$0.00005028,"$117,273,400",,8.6,-14.477,-3.366,117273400.0
,AUKI,AUKI,$0.01167,,,3.4,-12.648,1.165,116715518.0
406,Ontology Gas,ONG,$0.2948,"$294,815,609",,1.3,-3.763,-1.16,116520322.0
,BEBE DOG,BEBE,$0.0002311,,,3.1,-35.697,0.092,116103378.0
407,AI Companions,AIC,$0.1297,"$128,818,407",,24.1,37.465,2.262,115936566.0
410,Telcoin,TEL,$0.001489,"$148,728,469",,0.6,-7.954,-0.812,115723733.0
412,Nano,XNO,$0.8635,"$115,252,089",,2.4,2.0,-1.128,115252089.0
415,WAX,WAXP,$0.03264,"$123,378,377",,0.0,-3.33,-1.129,114667197.0
,BTour Chain,MSOT,$0.06338,,,6.1,0.542,,114087234.0
,StakeVault.Network,SVN,$0.05422,,,16.4,-11.414,-0.935,113934739.0
417,Powerledger,POWR,$0.2137,"$213,591,449",,0.8,-1.836,-1.102,113208520.0
419,Telos,TLOS,$0.2661,"$111,609,198",,0.8,-7.439,-1.161,111609188.0
418,Orbs,ORBS,$0.0254,"$253,827,423",,1.0,-6.659,-1.102,111483405.0
,Ultiverse,ULTI,$0.01576,,,1.0,-14.924,-0.542,110209259.0
422,Escoin,ELG,$0.5964,"$149,141,495",,0.4,-1.699,-0.39,109892936.0
421,Myro,$MYRO,$0.1093,"$109,645,350",,4.7,3.285,-1.448,109645350.0
,Rats,RATS,$0.0001093,,,2.5,-6.306,-2.234,109264375.0
425,Neutron,NTRN,$0.3834,"$383,431,813",,1.0,-2.112,-1.388,109237427.0
426,Pax Dollar,USDP,$0.9964,"$108,939,608",,0.5,-0.212,-0.45,108939608.0
,Binance-Peg XRP,XRP,$0.5214,,,0.8,-0.788,-0.36,107883902.0
427,Coin98,C98,$0.1249,"$125,015,930",,0.6,-2.406,-1.415,107669955.0
429,Tokenlon,LON,$0.933,"$129,893,985",,0.1,2.115,-0.625,107622720.0
431,MAGA Hat,MAGA,$0.0002617,"$108,315,007",,1.7,77.422,-1.728,107515793.0
430,Cartesi,CTSI,$0.1283,"$128,634,448",,0.6,-9.446,-1.483,107515337.0
428,Vanar Chain,VANRY,$0.07605,"$107,152,418",,0.5,-7.566,-1.679,107152418.0
432,Purr,PURR,$0.179,"$107,096,446",,10.2,41.366,-1.698,107096444.0
442,Wen,$WEN,$0.0001452,"$106,412,051",,17.0,45.944,2.532,106412051.0
435,UXD Protocol,UXP,$0.0152,"$106,399,901",,1.0,-2.114,-0.067,106399901.0
433,Aleph Zero,AZERO,$0.3518,"$182,977,259",,1.4,-8.831,-0.563,106378052.0
438,Function X,FX,$0.1382,"$106,240,959",,0.3,-0.181,0.238,106240959.0
436,The Doge NFT,DOG,$0.007105,"$120,374,029",,0.7,5.954,-1.072,105916940.0
,TrueSight DAO Governance Token,TDG,$0.1059,,,0.3,-0.169,-0.16,105787004.0
439,DigiByte,DGB,$0.00609,"$127,764,010",,2.2,-8.868,-0.869,105470500.0
437,Gems VIP,GEMS,$0.2678,"$224,611,643",,0.2,3.65,-0.597,105469994.0
441,Polygon PoS Bridged DAI (Polygon POS),DAI,$0.9967,"$105,191,060",,0.3,-0.248,-0.357,105191060.0
,Altranium,ALTR,$0.0105,,,0.1,-0.051,0.01,104953726.0
,Convex CRV,CVXCRV,$0.252,,,4.5,4.023,0.059,104773159.0
443,Luna by Virtuals,LUNA,$0.1073,"$104,708,471",,17.1,69.925,3.491,104708471.0
,King DAG,KDAG,$0.1046,,,2.1,3.65,-0.254,104578871.0
444,Zentry,ZENT,$0.01743,"$169,173,601",,0.7,0.164,-0.734,104561017.0
445,0x0.ai: AI Smart Contract,0X0,$0.1169,"$104,266,088",,5.2,11.918,-1.095,104266088.0
126,Arbitrum Bridged WBTC (Arbitrum One),WBTC,"$71,713.29","$669,241,619",669241619.0,0.1,8.271,-0.543,104018743.0
446,Magic,MAGIC,$0.3821,"$129,983,609",,1.7,-2.918,-1.146,103408752.0
,Scopuly,SCOP,$0.01031,,,0.5,-6.393,-0.639,103086367.0
185,LayerZero,ZRO,$3.56,"$396,260,355",3565003867.0,1.0,-2.43,-1.033,102878670.0
448,Alchemy Pay,ACH,$0.02076,"$207,643,763",,3.1,5.492,-1.051,102652662.0
449,Civic,CVC,$0.1279,"$127,945,577",,2.4,-3.874,-1.283,102612354.0
,Alitas,ALT,$0.1021,,,1.9,-4.203,-1.274,102420903.0
452,VVS Finance,VVS,"$279,256","$191,244,234",,0.4,-0.409,-0.97,101777567.0
,Nexum,NEXM,$0.02032,,,120.5,127.425,-4.935,101493197.0
,XRun,XRUN,$0.04801,,,4.0,-3.819,-1.548,100825446.0
453,ECOMI,OMI,$0.0003718,"$115,642,874",,1.7,1.156,0.161,100789292.0
455,DOLA,DOLA,$0.9895,"$207,705,790",,0.7,0.09,-0.686,100667890.0
454,Pundi X,PUNDIX,$0.3892,"$100,580,188",,1.2,-4.16,-0.789,100580188.0
,Virtual Coin,VRC,$0.1002,,,1.7,-12.906,1.016,100234134.0
457,Velo,VELO,$0.01353,"$325,084,892",,2.2,4.545,-0.024,100105821.0
,Oil Token,OIL,$0.005005,,,18.9,-12.083,-10.992,100105236.0
,Rublex,RBL,$0.001001,,,0.2,0.46,-0.176,100053605.0
456,Bone ShibaSwap,BONE,$0.3987,"$99,644,199",,0.3,2.733,-0.583,99603597.0
,DonaBlock,DOBO,$0.04976,,,0.1,0.245,0.028,99483400.0
458,BORA,BORA,$0.09043,"$108,771,441",,0.9,-0.031,0.125,99209117.0
,Binance-Peg Cardano,ADA,$0.3544,,,1.4,0.581,0.229,99141942.0
460,Casper Network,CSPR,$0.007868,"$102,978,892",,6.3,-19.164,-1.775,98165138.0
,TNQ,TNQ,$0.09804,,,,,,98043960.0
462,RSK Infrastructure Framework,RIF,$0.09674,"$96,766,799",,1.8,2.631,-1.567,96766799.0
464,BitMart,BMX,$0.2844,"$181,790,732",,0.6,-3.604,0.411,96497968.0
463,Status,SNT,$0.02426,"$165,056,778",,1.0,-0.554,-1.258,96064242.0
466,TrueFi,TRU,$0.07638,"$97,488,647",,1.4,-1.216,-1.83,95778268.0
467,Neiro on ETH,NEIRO,$0.09516,"$95,513,768",,3.1,22.013,0.027,95513768.0
468,Solidus Ai Tech,AITECH,$0.088,"$175,287,164",,3.5,-3.469,0.109,95156982.0
469,Mines of Dalarnia,DAR,$0.1521,"$121,841,807",,0.5,-2.899,-1.492,94568021.0
,Seedworld,SWORLD,$0.004726,,,0.7,,-1.48,94314358.0
30,Internet Computer,ICP,$8.05,"$3,814,127,436",4230433336.0,0.1,-2.681,-1.138,94004254.0
,Wrapped DAG,WDAG,$0.02532,,,,,,93977064.0
283,Saga,SAGA,$2.09,"$219,921,344",2181337444.0,0.4,-19.242,-0.675,93708115.0
,Nibiru,NIBI,$0.06246,,,5.8,-9.924,-1.175,93651941.0
,Probinex,PBX,$0.09343,,,6.0,8.184,-3.937,93568526.0
471,ARK,ARK,$0.508,"$93,674,321",,2.4,-5.597,-1.226,93548511.0
472,Liquity,LQTY,$0.9603,"$96,185,527",,1.2,14.265,-0.637,93033755.0
,PlatinCoin,PLC,$0.1551,,,3.1,-5.944,0.064,93013437.0
474,Marlin,POND,$0.01141,"$114,203,002",,0.2,-0.506,-0.542,92360261.0
146,Zcash,ZEC,$38.12,"$576,370,675",800537319.0,1.9,1.267,-0.412,92314470.0
476,ChainGPT,CGPT,$0.123,"$123,004,848",,2.9,1.597,-0.334,91710295.0
655,Magic Internet Money (Ethereum),MIM,$0.9828,"$301,349,203",,1.4,-0.753,,91706249.0
475,IOST,IOST,$0.004872,"$91,352,370",,0.2,-0.694,-1.068,91352370.0
477,WUFFI,WUF,"$297,238","$91,346,316",,4.4,164.13,3.813,91346316.0
,GICTrade,GICT,$0.9038,,,0.3,-0.161,0.056,90309899.0
479,Songbird,SGB,$0.006011,"$109,585,471",,0.3,3.258,0.987,90181887.0
483,Islamic Coin,ISLM,$0.06637,"$1,340,439,705",,0.4,-2.244,0.137,90175711.0
,DragonX.win,DRAGONX,$0.00001714,,,2.6,11.053,-1.862,90144327.0
480,Paycoin,PCI,$0.08826,"$167,487,377",,1.5,-7.374,-0.314,90141392.0
78,Arweave,AR,$16.56,"$1,084,624,602",1084624602.0,0.2,-7.838,-0.774,90097206.0
484,Shentu,CTK,$0.6522,"$91,334,077",,3.3,16.05,-2.482,89294673.0
,Lyvely,LVLY,$0.08873,,,1.5,-5.33,-0.031,88734199.0
490,MVL,MVL,$0.003465,"$96,394,855",,0.9,-3.705,-0.206,88593943.0
491,WINkLink,WIN,$0.00008891,"$88,754,869",,1.9,1.307,-0.627,88284162.0
492,Coq Inu,COQ,"$5,654,803","$88,078,075",,0.5,-3.341,-0.209,88078075.0
493,dKargo,DKA,$0.02033,"$101,231,598",,0.0,-2.834,-0.272,87278509.0
164,Arkham,ARKM,$1.65,"$489,689,868",1646619437.0,2.4,-0.355,-1.935,87174729.0
494,Stratis,STRAX,$0.04791,"$87,168,651",,2.3,-1.564,-1.16,87168651.0
495,Cronos Bridged USDT (Cronos),USDT,$0.9912,"$87,055,569",,0.9,-0.433,-0.925,87055569.0
,Lifinity,LFNTY,$0.8758,,,1.2,16.722,0.704,86972240.0
497,Hive,HIVE,$0.1902,,,0.9,-1.635,-0.971,86691093.0
139,Safe,SAFE,$1.23,"$602,953,888",1233287213.0,1.8,25.482,-0.838,86660624.0
499,Constellation,DAG,$0.02446,"$86,683,400",,6.8,-7.961,-0.443,86555396.0
498,BILLION•DOLLAR•CAT (Runes),BDC,$0.08653,"$86,528,297",,1.7,12.13,-0.583,86528297.0
413,L2 Standard Bridged WETH (Optimism),WETH,"$2,694.63","$114,810,560",114810560.0,2.3,4.206,-0.798,86453192.0
500,LCX,LCX,$0.1118,"$105,954,988",,1.6,-3.729,-0.156,86440596.0
,NDC,NDC,$0.9596,,,6.1,-8.843,-1.9,85932655.0
502,Huobi,HT,$0.5382,"$108,344,494",,0.4,4.988,0.028,85902863.0
503,PHALA,PHA,$0.1127,"$112,860,397",,2.9,3.41,-1.402,85787343.0
,Fandomdao,FAND,$0.01708,,,14.7,2.498,-0.025,85252902.0
505,Spell,SPELL,$0.0005644,"$110,631,387",,2.4,-0.182,-1.355,85074733.0
506,UXLINK,UXLINK,$0.4969,"$499,901,474",,5.3,1.978,-1.593,84983251.0
504,Pocket Network,POKT,$0.05043,"$86,506,996",,1.5,-0.476,0.286,84954427.0
507,Dent,DENT,$0.0008834,"$88,582,476",,1.1,1.41,-1.243,84733532.0
509,Dusk,DUSK,$0.1799,"$90,302,275",,0.8,-0.665,-1.322,84342325.0
508,Anvil,ANVL,$0.004442,"$439,269,208",,3.7,3.979,-1.122,84334891.0
,GoldPesa Option,GPO,$0.8454,,,4.2,4364.336,0.018,84305027.0
,ROGin AI,ROG,$0.4203,,,2.8,4.072,0.111,84055428.0
,BUBCAT,BUB,$0.03752,,,2.8,,-1.48,83793855.0
510,Slerf,SLERF,$0.1676,"$83,751,877",,6.4,-15.158,-2.362,83751877.0
,OpenEX Network Token,OEX,$0.008343,,,33.1,36.253,0.991,83433899.0
,Apollo Name Service,ANS,$0.08334,,,0.4,-25.361,-0.325,83337330.0
513,Dogelon Mars,ELON,"$5,809,488","$151,525,879",,10.1,8.433,-0.724,83286195.0
,Braintrust,BTRST,$0.3331,,,0.0,-2.179,-0.187,83278349.0
501,inSure DeFi,SURE,$0.003223,"$276,376,280",,2.0,22.43,0.915,83170662.0
515,DODO,DODO,$0.1141,"$113,689,375",,0.6,-3.046,-0.621,82837017.0
520,IX Swap,IXS,$0.4555,"$82,786,667",,1.7,5.206,-1.846,82786667.0
518,XYO Network,XYO,$0.005935,"$82,721,877",,1.1,-3.657,-0.622,82721877.0
512,Moca Coin,MOCA,$0.06484,"$576,791,728",,6.3,-13.8,-2.074,82692796.0
516,Steem,STEEM,$0.1738,"$82,559,779",,0.7,-0.383,-0.765,82522922.0
517,Syscoin,SYS,$0.103,"$82,345,057",,1.5,1.487,-1.232,82342990.0
519,Ardor,ARDR,$0.0825,"$82,280,652",,4.2,-0.019,-0.375,82280652.0
524,Krypton DAO,KRD,$0.7864,"$7,920,237,185",,9.4,15.166,0.437,81148473.0
522,Standard Bridged USDC.e (Optimism),USDC.E,$0.9988,"$80,972,177",,0.1,-0.071,0.051,80972177.0
945,Santos FC Fan Token,SANTOS,$5.10,"$28,208,577",152587082.0,5.3,57.862,-1.152,80598704.0
523,MiL.k Alliance,MLK,$0.2023,"$199,194,966",,0.5,-2.483,-0.583,80505426.0
525,Anzen USDz,USDZ,$0.9967,"$80,375,675",,0.1,-0.194,-0.553,80375675.0
,Lava Network,LAVA,$0.07982,,,0.6,-1.639,-1.1,79840164.0
528,Tribal Token,TRIBL,$0.689,"$689,059,915",,4.4,0.275,-0.125,79772051.0
526,TokenFi,TOKEN,$0.043,"$431,719,629",,4.0,-9.454,-1.508,79731025.0
527,Medibloc,MED,$0.008357,"$86,197,844",,0.2,-2.356,-0.241,79581552.0
,JFIN Coin,JFIN,$0.2638,,,2.0,-0.086,0.115,79147699.0
529,STP,STPT,$0.04069,"$79,073,437",,0.0,-4.553,-0.945,79073437.0
533,Wojak,WOJAK,$0.001132,"$78,886,841",,4.5,5.871,3.734,78886841.0
531,Hooked Protocol,HOOK,$0.4015,"$202,072,682",,0.0,-6.387,-1.087,78808346.0
,INTOverse,TOX,$0.02622,,,3.2,-60.424,0.743,78721988.0
535,LandWolf,WOLF,$0.00008653,"$78,491,651",,2.9,6.402,-0.765,78491651.0
530,RSS3,RSS3,$0.1162,"$116,167,966",,0.1,-4.456,-0.907,78403696.0
534,ALEX Lab,ALEX,$0.09755,"$97,492,699",,5.8,5.732,-0.775,78348443.0
578,Metal DAO,MTL,$0.9426,"$94,690,843",,0.7,-9.867,-0.977,77876587.0
536,Lista DAO,LISTA,$0.413,"$415,265,923",,9.8,16.208,-0.973,77742378.0
539,sudeng,HIPPO,$0.007669,"$76,713,521",,10.6,-18.583,-2.309,76713521.0
538,Catizen,CATI,$0.372,"$371,957,466",,0.6,-10.529,-0.846,76623238.0
541,Artificial Liquid Intelligence,ALI,$0.009344,"$92,177,327",,2.2,-0.016,-0.664,76479012.0
540,Aurora,AURORA,$0.1433,"$142,699,471",,12.2,22.911,5.607,76441048.0
543,CoW Protocol,COW,$0.2951,"$295,053,604",,2.2,6.318,0.219,76106748.0
545,Wilder World,WILD,$0.2339,"$117,166,304",,0.8,0.195,1.112,75795055.0
544,Radio Caca,RACA,$0.0001826,"$77,042,512",,0.3,-1.696,-0.717,75510942.0
547,Boba Network,BOBA,$0.1921,"$95,939,693",,2.2,-4.606,-0.229,75481074.0
546,Kyber Network Crystal,KNC,$0.4424,"$106,050,547",,1.2,1.848,-0.976,75359971.0
550,SuperRare,RARE,$0.1054,"$105,484,590",,0.7,-9.372,-0.572,75230752.0
,FIBOS,FO,$0.0007519,,,0.7,-6.837,0.005,74985594.0
549,Velodrome Finance,VELO,$0.08841,"$165,073,972",,3.3,0.985,-0.307,74980720.0
551,BTSE Token,BTSE,$0.4625,"$92,508,568",,11.5,-10.253,-0.211,74960387.0
,Riser,RIS,$0.07494,,,4.0,-10.289,-0.284,74935640.0
,CloutContracts,CCS,$0.6709,,,2.2,5.24,-0.975,74471367.0
552,Tron Bull,BULL,$0.07467,"$74,393,949",,2.6,-12.005,-1.324,74393949.0
46,Immutable,IMX,$1.38,"$2,266,997,933",2768389131.0,1.0,-5.649,-0.575,74067788.0
556,Snek,SNEK,$0.0009921,"$74,974,553",,1.5,-1.259,-0.054,73536049.0
554,Cheems Token,CHEEMS,"$17,888,588","$73,481,613",,9.7,6.311,-1.645,73481613.0
553,Request,REQ,$0.09553,"$95,537,144",,1.5,-1.222,-0.938,73468370.0
481,CYBER,CYBER,$3.27,"$90,119,235",327319274.0,2.9,10.452,-2.003,73354459.0
557,Cudos,CUDOS,$0.009909,"$92,331,031",,0.1,0.52,-1.108,73082902.0
560,Karrat,KARRAT,$0.5061,"$506,831,516",,2.5,-3.317,-0.836,72672353.0
,MUA DAO,MUA,$0.07252,,,10.4,3.725,0.57,72515509.0
,Curly,CURLY,$0.0007014,,,110.0,,-0.477,72512355.0
562,Gemini Dollar,GUSD,$0.9973,"$71,938,157",,0.5,-0.404,-0.179,71938157.0
561,Shadow Token,SHDW,$0.4471,"$75,248,910",,12.2,44.899,2.838,71892115.0
,ULTRON,ULX,$0.01475,,,4.1,-0.671,-2.972,71779769.0
,TheTopSpotOnline,SPOTT,$0.03586,,,0.6,22.175,-0.261,71729855.0
,Argonon Helium,ARG,$0.07134,,,0.3,2.213,0.034,71338204.0
564,Celer Network,CELR,$0.01255,"$125,508,129",,0.6,2.602,-1.279,70855048.0
567,Clash of Lilliput,COL,$0.8617,"$861,680,335",,1.3,8.162,-0.459,70721897.0
568,DAO Maker,DAO,$0.2818,"$78,130,314",,1.6,-3.765,-0.37,70642277.0
